CustomerKey,FirstName,LastName,FullName,Age,Gender,FirstPurchaseDate,City,Country
13479,Katelyn,Rogers,Katelyn Rogers,61,Female,23-08-2024,Lemon Grove,United States
13480,Anna,Rodriguez,Anna Rodriguez,67,Female,20-05-2024,Berkeley,United States
13481,Hunter,Hernandez,Hunter Hernandez,66,Male,10-01-2025,Chula Vista,United States
13482,Haley,Bryant,Haley Bryant,62,Female,02-04-2023,Berkeley,United States
13483,Christian,Lal,Christian Lal,67,Male,21-07-2024,Lynnwood,United States
13484,Marcus,Martinez,Marcus Martinez,83,Male,12-05-2023,Bellflower,United States
13485,Thomas,Allen,Thomas Allen,82,Male,15-02-2024,Chula Vista,United States
13486,Rebekah,Gomez,Rebekah Gomez,82,Female,22-04-2024,Cliffside,Canada
13487,Emily,Martin,Emily Martin,82,Female,29-05-2023,Spring Valley,United States
13488,Laura,Guo,Laura Guo,82,Female,12-06-2024,Bellingham,United States
13489,Jennifer,Walker,Jennifer Walker,80,Female,03-05-2023,Portland,United States
13490,Edward,Rodriguez,Edward Rodriguez,81,Male,11-03-2024,Santa Cruz,United States
13491,Natalie,Howard,Natalie Howard,81,Female,30-01-2024,Haney,Canada
13492,Christian,Foster,Christian Foster,80,Male,29-05-2023,Burbank,United States
13493,Valerie,Zhao,Valerie Zhao,55,Female,26-03-2024,Berkshire,United Kingdom
13494,Byron,Gutierrez,Byron Gutierrez,58,Male,18-05-2024,Braunschweig,Germany
13495,Micheal,Alvarez,Micheal Alvarez,57,Male,23-03-2024,Reading,United Kingdom
13496,Lucas,Morris,Lucas Morris,58,Male,17-04-2024,Drancy,France
13497,Deborah,Sharma,Deborah Sharma,59,Female,24-02-2024,Hamburg,Germany
13498,Joel,Mehta,Joel Mehta,58,Male,19-08-2024,Dunkerque,France
13499,Olivia,Cox,Olivia Cox,58,Female,13-02-2024,Lille,France
13500,Molly,Vance,Molly Vance,61,Female,20-11-2024,Bonn,Germany
13501,Clayton,Zhu,Clayton Zhu,62,Male,17-05-2024,Stuttgart,Germany
13502,Deborah,Nara,Deborah Nara,62,Female,18-08-2024,Berlin,Germany
13503,Theodore,Gomez,Theodore Gomez,57,Male,19-04-2024,Liverpool,United Kingdom
13504,Beth,Alonso,Beth Alonso,64,Female,15-11-2022,Chatou,France
13505,Jamie,Cai,Jamie Cai,64,Female,07-06-2024,Cheltenham,United Kingdom
13506,Willie,Guo,Willie Guo,53,Male,03-10-2024,Cergy,France
13507,Margaret,Patterson,Margaret Patterson,64,Female,19-04-2024,Billericay,United Kingdom
13508,Cassandra,Sanchez,Cassandra Sanchez,82,Female,04-02-2024,Lieusaint,France
13509,Lucas,Johnson,Lucas Johnson,82,Male,17-05-2024,York,United Kingdom
13510,Jon,Shen,Jon Shen,74,Male,02-02-2024,Les Ulis,France
13511,Ernest,Liu,Ernest Liu,79,Male,03-12-2022,Courbevoie,France
13512,Ken,Sánchez,Ken Sánchez,78,Female,06-08-2024,Les Ulis,France
13513,Abigail,Henderson,Abigail Henderson,78,Female,01-01-2022,Werne,Germany
13514,Lindsay,Luo,Lindsay Luo,78,Female,17-02-2022,Eilenburg,Germany
13515,Cara,Liang,Cara Liang,77,Female,11-02-2022,Salzgitter,Germany
13516,Harold,Ray,Harold Ray,78,Male,22-07-2024,London,United Kingdom
13517,Nicolas,Sharma,Nicolas Sharma,78,Male,22-12-2023,London,United Kingdom
13518,Brendan,Goldstein,Brendan Goldstein,40,Male,17-06-2023,Cloverdale,Australia
13519,Lucas,Foster,Lucas Foster,41,Male,26-06-2023,Melbourne,Australia
13520,Carol,Nelson,Carol Nelson,42,Female,17-06-2023,Bendigo,Australia
13521,Sandra,Lu,Sandra Lu,42,Female,22-06-2023,Cloverdale,Australia
13522,Logan,Taylor,Logan Taylor,42,Male,24-04-2024,Geelong,Australia
13523,Adrienne,Ruiz,Adrienne Ruiz,43,Female,23-05-2024,Findon,Australia
13524,Cheryl,Blanco,Cheryl Blanco,41,Female,20-06-2023,Sydney,Australia
13525,Cassandra,Van,Cassandra Van,42,Female,06-06-2023,Lavender Bay,Australia
13526,Krystal,Liu,Krystal Liu,41,Female,15-07-2023,Perth,Australia
13527,Tonya,Andersen,Tonya Andersen,42,Female,08-07-2023,Gold Coast,Australia
13528,Carmen,Lopez,Carmen Lopez,42,Female,10-07-2023,Lane Cove,Australia
13529,Pamela,Martinez,Pamela Martinez,43,Female,16-07-2023,South Melbourne,Australia
13530,Krystal,Chen,Krystal Chen,76,Female,14-09-2024,Reading,United Kingdom
13531,Tyrone,Gutierrez,Tyrone Gutierrez,59,Male,05-09-2024,Sèvres,France
13532,Melody,Gill,Melody Gill,53,Female,25-09-2024,Poing,Germany
13533,Eduardo,Butler,Eduardo Butler,53,Male,09-04-2024,Billericay,United Kingdom
13534,Beth,Navarro,Beth Navarro,58,Female,07-08-2024,London,United Kingdom
13535,Omar,Nara,Omar Nara,60,Male,21-07-2024,Gateshead,United Kingdom
13536,Arianna,Ward,Arianna Ward,50,Female,24-12-2022,Saint Germain en Laye,France
13537,Jill,Moreno,Jill Moreno,60,Female,29-11-2022,Saint Ouen,France
13538,Vanessa,Henderson,Vanessa Henderson,49,Female,24-02-2022,Kassel,Germany
13539,Roger,Guo,Roger Guo,61,Male,05-08-2024,London,United Kingdom
13540,Paula,Ortega,Paula Ortega,49,Female,09-02-2022,Erlangen,Germany
13541,Ashlee,Xu,Ashlee Xu,59,Female,28-02-2022,Hannover,Germany
13542,Sharon,Kumar,Sharon Kumar,56,Female,26-02-2022,Frankfurt,Germany
13543,Phillip,Rana,Phillip Rana,61,Male,26-02-2022,Leipzig,Germany
13544,Joy,Martin,Joy Martin,44,Female,19-04-2024,London,United Kingdom
13545,Brad,Sharma,Brad Sharma,50,Male,11-02-2022,Grevenbroich,Germany
13546,Mitchell,Jai,Mitchell Jai,49,Male,29-01-2022,Münster,Germany
13547,Michele,Jimenez,Michele Jimenez,45,Female,16-08-2024,Stoke-on-Trent,United Kingdom
13548,Bridget,Jai,Bridget Jai,49,Female,01-02-2022,Frankfurt,Germany
13549,Richard,King,Richard King,51,Male,01-05-2024,Paris,France
13550,Joe,Malhotra,Joe Malhotra,51,Male,21-03-2024,Saint Germain en Laye,France
13551,Jacob,Lee,Jacob Lee,50,Male,04-12-2023,Cheltenham,United Kingdom
13552,Trevor,Hughes,Trevor Hughes,51,Male,24-12-2022,Saint Germain en Laye,France
13553,Jessica,Coleman,Jessica Coleman,45,Female,30-11-2023,Oxford,United Kingdom
13554,Paula,Moreno,Paula Moreno,50,Female,11-12-2023,London,United Kingdom
13555,Tammy,Smith,Tammy Smith,45,Female,24-12-2022,Orleans,France
13556,Alisha,Nath,Alisha Nath,50,Female,19-12-2022,Lieusaint,France
13557,Stacey,Liu,Stacey Liu,50,Female,15-12-2023,London,United Kingdom
13558,Karen,Lu,Karen Lu,45,Female,16-12-2022,Villeneuve-d'Ascq,France
13559,Lori,Ramos,Lori Ramos,51,Female,26-02-2022,Berlin,Germany
13560,Andres,Shan,Andres Shan,45,Male,19-03-2022,Frankfurt am Main,Germany
13561,Gary,Navarro,Gary Navarro,50,Male,29-11-2023,London,United Kingdom
13562,Bryant,Van,Bryant Van,50,Male,23-12-2023,Newcastle upon Tyne,United Kingdom
13563,Phillip,Sai,Phillip Sai,50,Male,08-01-2022,Stoke-on-Trent,United Kingdom
13564,Sabrina,Blanco,Sabrina Blanco,68,Female,05-12-2022,Paris,France
13565,Tiffany,Zhao,Tiffany Zhao,52,Female,23-01-2023,Courbevoie,France
13566,Mikael,Sandberg,Mikael Sandberg,69,Female,23-06-2024,Solingen,Germany
13567,Anne,Rubio,Anne Rubio,68,Female,05-03-2022,Stuttgart,Germany
13568,Max,Jimenez,Max Jimenez,69,Male,18-02-2024,Paris,France
13569,Marcus,Hall,Marcus Hall,46,Male,31-05-2024,Darmstadt,Germany
13570,Benjamin,Jackson,Benjamin Jackson,52,Male,14-03-2022,Ingolstadt,Germany
13571,Allen,Mehta,Allen Mehta,46,Male,28-01-2024,Boulogne-Billancourt,France
13572,Shaun,Deng,Shaun Deng,51,Male,02-03-2022,Stuttgart,Germany
13573,Edwin,Pal,Edwin Pal,51,Male,13-05-2024,Orleans,France
13574,Brenda,Garcia,Brenda Garcia,52,Female,30-01-2024,Dresden,Germany
13575,Alicia,Shen,Alicia Shen,75,Female,18-01-2023,Les Ulis,France
13576,Tamara,Lal,Tamara Lal,64,Female,09-01-2022,London,United Kingdom
13577,Theodore,Torres,Theodore Torres,74,Male,21-01-2023,Paris,France
13578,Karl,Nath,Karl Nath,75,Male,15-01-2025,Roncq,France
13579,Alan,Chen,Alan Chen,68,Male,27-03-2022,Ingolstadt,Germany
13580,Carol,Xu,Carol Xu,73,Female,23-03-2022,Offenbach,Germany
13581,Albert,Blanco,Albert Blanco,73,Male,04-01-2022,Esher-Molesey,United Kingdom
13582,Martha,Gao,Martha Gao,73,Female,29-01-2024,London,United Kingdom
13583,Blake,Butler,Blake Butler,65,Male,21-01-2022,Gateshead,United Kingdom
13584,Isaiah,Cox,Isaiah Cox,61,Male,26-01-2022,Runcorn,United Kingdom
13585,Savannah,Morris,Savannah Morris,61,Female,22-01-2022,Leeds,United Kingdom
13586,Larry,Alonso,Larry Alonso,61,Male,27-04-2024,Gateshead,United Kingdom
13587,Kristina,Subram,Kristina Subram,65,Female,28-10-2024,Bonn,Germany
13588,Deb,Dominguez,Deb Dominguez,66,Female,16-11-2024,Leipzig,Germany
13589,Cameron,Smith,Cameron Smith,61,Male,20-08-2024,Drancy,France
13590,Louis,Xie,Louis Xie,67,Male,03-01-2022,York,United Kingdom
13591,Latasha,Alonso,Latasha Alonso,61,Female,02-01-2022,York,United Kingdom
13592,Gabriella,Collins,Gabriella Collins,62,Female,02-01-2023,Chatou,France
13593,Deanna,Navarro,Deanna Navarro,67,Female,15-12-2024,Frankfurt am Main,Germany
13594,Jessica,Williams,Jessica Williams,68,Female,28-07-2024,Hamburg,Germany
13595,Cole,Stewart,Cole Stewart,69,Male,13-01-2023,Bobigny,France
13596,Billy,Gomez,Billy Gomez,69,Male,10-02-2024,Orly,France
13597,Lance,Gutierrez,Lance Gutierrez,68,Male,19-08-2024,Hof,Germany
13598,Keith,Luo,Keith Luo,63,Male,07-10-2024,Werne,Germany
13599,Valerie,Zhu,Valerie Zhu,63,Female,01-05-2024,Berks,United Kingdom
13600,Marie,Sanz,Marie Sanz,69,Female,03-02-2022,Watford,United Kingdom
13601,Tanya,Dominguez,Tanya Dominguez,70,Female,03-01-2025,Berlin,Germany
13602,Virginia,Mehta,Virginia Mehta,70,Female,05-02-2022,Billericay,United Kingdom
13603,Molly,Martinez,Molly Martinez,70,Female,22-03-2024,Leeds,United Kingdom
13604,Nuan,Zheng,Nuan Zheng,64,Male,10-10-2024,London,United Kingdom
13605,Gerrit,Straatsma,Gerrit Straatsma,70,Male,21-01-2023,Metz,France
13606,Drew,Sharma,Drew Sharma,71,Male,17-04-2022,Frankfurt,Germany
13607,Levi,Rana,Levi Rana,65,Male,18-04-2022,Frankfurt am Main,Germany
13608,Karla,Kumar,Karla Kumar,71,Female,12-10-2024,Paderborn,Germany
13609,Ramon,Yang,Ramon Yang,65,Male,07-08-2024,London,United Kingdom
13610,Omar,Sharma,Omar Sharma,71,Male,21-03-2024,Paris,France
13611,Marshall,Huang,Marshall Huang,72,Male,05-01-2025,Sèvres,France
13612,Hailey,Ross,Hailey Ross,73,Female,10-06-2024,Warrington,United Kingdom
13613,Derek,Jai,Derek Jai,44,Male,13-02-2024,Springwood,Australia
13614,Julie,Becker,Julie Becker,39,Female,26-04-2024,North Ryde,Australia
13615,Jacquelyn,Rowe,Jacquelyn Rowe,45,Female,29-01-2024,Sydney,Australia
13616,Cole,Ramirez,Cole Ramirez,44,Male,14-07-2023,Sunbury,Australia
13617,Gerald,Suri,Gerald Suri,44,Male,18-04-2024,Cranbourne,Australia
13618,Jay,Raman,Jay Raman,43,Male,11-07-2023,Geelong,Australia
13619,Arturo,Xu,Arturo Xu,44,Male,20-07-2023,Rhodes,Australia
13620,Damien,Ye,Damien Ye,44,Male,06-07-2023,Coffs Harbour,Australia
13621,Melody,Ruiz,Melody Ruiz,46,Female,23-07-2024,Sunbury,Australia
13622,Alan,Wang,Alan Wang,46,Male,02-07-2023,Newcastle,Australia
13623,Mitchell,Carson,Mitchell Carson,47,Male,27-06-2024,Melbourne,Australia
13624,Nicole,Long,Nicole Long,46,Female,22-02-2024,Sunbury,Australia
13625,Jason,Campbell,Jason Campbell,41,Male,21-07-2023,Port Macquarie,Australia
13626,Johnathan,Madan,Johnathan Madan,41,Male,13-07-2023,Brisbane,Australia
13627,Natasha,Rubio,Natasha Rubio,47,Female,17-03-2024,Darlinghurst,Australia
13628,Kaitlin,Schmidt,Kaitlin Schmidt,46,Female,01-04-2024,Cranbourne,Australia
13629,Karla,Yuan,Karla Yuan,47,Female,21-07-2023,Rockhampton,Australia
13630,Brenda,Arun,Brenda Arun,48,Female,01-07-2023,Wollongong,Australia
13631,Joe,Subram,Joe Subram,47,Male,01-07-2023,Matraville,Australia
13632,Cheryl,Munoz,Cheryl Munoz,48,Female,22-07-2023,Cloverdale,Australia
13633,Juan,Ramos,Juan Ramos,48,Male,25-07-2023,North Ryde,Australia
13634,Alexis,Russell,Alexis Russell,48,Female,03-09-2024,Brisbane,Australia
13635,Kurt,Deng,Kurt Deng,49,Male,01-02-2024,Matraville,Australia
13636,Jarrod,Rodriguez,Jarrod Rodriguez,49,Male,14-07-2023,Sunbury,Australia
13637,Victoria,Cooper,Victoria Cooper,47,Female,25-07-2023,Wollongong,Australia
13638,Diana,Alvarez,Diana Alvarez,47,Female,14-07-2023,Sydney,Australia
13639,Colin,Liang,Colin Liang,48,Male,14-02-2024,Geelong,Australia
13640,Rachael,Patel,Rachael Patel,49,Female,15-03-2024,East Brisbane,Australia
13641,Adrian,Watson,Adrian Watson,50,Male,17-03-2024,Hervey Bay,Australia
13642,Cassie,Nara,Cassie Nara,49,Female,09-05-2024,Darlinghurst,Australia
13643,Ronald,Sai,Ronald Sai,49,Male,07-07-2023,Lane Cove,Australia
13644,Kristi,Dominguez,Kristi Dominguez,50,Female,16-07-2023,Bendigo,Australia
13645,Eugene,He,Eugene He,49,Male,19-07-2023,Hawthorne,Australia
13646,Terry,Yuan,Terry Yuan,44,Male,22-07-2023,Warrnambool,Australia
13647,Armando,Alonso,Armando Alonso,50,Male,01-07-2023,East Brisbane,Australia
13648,Arturo,Sharma,Arturo Sharma,44,Male,29-07-2023,Rockhampton,Australia
13649,Rebekah,Suarez,Rebekah Suarez,49,Female,20-07-2023,Townsville,Australia
13650,Jessie,She,Jessie She,49,Male,11-07-2023,North Sydney,Australia
13651,Jerry,Sharma,Jerry Sharma,48,Male,06-07-2023,Perth,Australia
13652,Tamara,Zeng,Tamara Zeng,78,Female,08-05-2024,Beaverton,United States
13653,Tony,Chander,Tony Chander,79,Male,13-05-2023,Burien,United States
13654,Shawn,Andersen,Shawn Andersen,79,Male,08-07-2024,Bellingham,United States
13655,Christopher,Walker,Christopher Walker,74,Male,06-11-2024,Bellingham,United States
13656,Faith,Howard,Faith Howard,73,Female,14-07-2024,Bellflower,United States
13657,Kaylee,Collins,Kaylee Collins,79,Female,30-04-2023,Lebanon,United States
13658,Wyatt,Bennett,Wyatt Bennett,79,Male,13-05-2023,Redmond,United States
13659,Clayton,Shan,Clayton Shan,78,Male,05-06-2024,Ballard,United States
13660,Ethan,Davis,Ethan Davis,78,Male,20-05-2024,Metchosin,Canada
13661,Andre,Sara,Andre Sara,44,Male,05-02-2022,Warrington,United Kingdom
13662,Miguel,Roberts,Miguel Roberts,40,Male,12-01-2023,Villeneuve-d'Ascq,France
13663,Melvin,Tang,Melvin Tang,41,Male,02-02-2024,Stuttgart,Germany
13664,Larry,Diaz,Larry Diaz,47,Male,27-07-2024,Oxon,United Kingdom
13665,Kristi,Randall,Kristi Randall,41,Female,02-08-2024,Woolston,United Kingdom
13666,Teresa,Ruiz,Teresa Ruiz,46,Female,14-04-2022,Grevenbroich,Germany
13667,Andres,Deng,Andres Deng,47,Male,03-01-2023,Les Ulis,France
13668,Stanley,Martinez,Stanley Martinez,51,Male,06-02-2024,Coffs Harbour,Australia
13669,Kristy,Gill,Kristy Gill,57,Female,20-04-2024,Gold Coast,Australia
13670,Brittney,Zeng,Brittney Zeng,56,Female,22-02-2024,Port Macquarie,Australia
13671,Frank,Ramos,Frank Ramos,46,Male,28-01-2025,Poing,Germany
13672,Benjamin,Davis,Benjamin Davis,40,Male,27-06-2024,Lille,France
13673,Sandra,He,Sandra He,39,Female,17-11-2024,Verrieres Le Buisson,France
13674,Drew,Shen,Drew Shen,40,Male,05-05-2024,Paris,France
13675,Stanley,Sai,Stanley Sai,40,Male,16-06-2024,London,United Kingdom
13676,George,Kapoor,George Kapoor,39,Male,27-03-2024,W. York,United Kingdom
13677,Brian,Albrecht,Brian Albrecht,42,Female,04-01-2025,Saarbrücken,Germany
13678,Warren,Goel,Warren Goel,46,Male,23-02-2022,High Wycombe,United Kingdom
13679,Sandra,Li,Sandra Li,46,Female,23-02-2022,Lancaster,United Kingdom
13680,Jan,Watson,Jan Watson,45,Female,17-02-2022,Warrington,United Kingdom
13681,Adam,Hall,Adam Hall,46,Male,01-10-2024,Paris,France
13682,Fernando,Lopez,Fernando Lopez,47,Male,13-06-2024,Paderborn,Germany
13683,Sheila,Torres,Sheila Torres,46,Female,13-10-2024,Kiel,Germany
13684,Francis,Dominguez,Francis Dominguez,42,Male,29-11-2024,Kassel,Germany
13685,Briana,Torres,Briana Torres,41,Female,29-04-2022,Berlin,Germany
13686,Peter,Jai,Peter Jai,46,Male,08-04-2022,Dresden,Germany
13687,Mario,Xie,Mario Xie,46,Male,09-02-2022,Bury,United Kingdom
13688,Ruben,Sanchez,Ruben Sanchez,47,Male,29-06-2024,Oxon,United Kingdom
13689,Teresa,Ramos,Teresa Ramos,47,Female,21-02-2022,York,United Kingdom
13690,Claudia,Gao,Claudia Gao,48,Female,23-02-2022,W. York,United Kingdom
13691,Ariana,Bailey,Ariana Bailey,42,Female,25-02-2022,Billericay,United Kingdom
13692,Curtis,Li,Curtis Li,42,Male,23-10-2024,Cambridge,United Kingdom
13693,Dominic,Gonzalez,Dominic Gonzalez,49,Male,18-02-2022,London,United Kingdom
13694,Savannah,Gray,Savannah Gray,43,Female,05-04-2024,Gateshead,United Kingdom
13695,Christian,Clark,Christian Clark,49,Male,18-06-2024,Roubaix,France
13696,Katherine,Edwards,Katherine Edwards,48,Female,21-02-2024,Neunkirchen,Germany
13697,Jésus,Munoz,Jésus Munoz,49,Male,24-04-2022,Offenbach,Germany
13698,Catherine,Sanchez,Catherine Sanchez,49,Female,20-02-2024,Kassel,Germany
13699,Rachel,Alexander,Rachel Alexander,45,Female,15-10-2024,Milwaukie,United States
13700,Evan,Howard,Evan Howard,45,Male,24-05-2023,Daly City,United States
13701,Haley,Scott,Haley Scott,45,Female,30-04-2024,Newton,Canada
13702,Jessie,Suarez,Jessie Suarez,46,Female,17-05-2023,Chula Vista,United States
13703,Mackenzie,Sanders,Mackenzie Sanders,46,Female,06-05-2024,Kirkland,United States
13704,Victoria,Davis,Victoria Davis,45,Female,13-05-2023,Walla Walla,United States
13705,Blake,Mitchell,Blake Mitchell,45,Male,15-05-2023,Portland,United States
13706,Kaitlyn,Peterson,Kaitlyn Peterson,45,Female,28-11-2024,Cliffside,Canada
13707,Austin,Smith,Austin Smith,44,Male,29-08-2024,Royal Oak,Canada
13708,Jennifer,Bennett,Jennifer Bennett,54,Female,25-02-2024,Cliffside,Canada
13709,Zachary,Robinson,Zachary Robinson,42,Male,11-11-2024,Langford,Canada
13710,Destiny,Harris,Destiny Harris,53,Female,30-10-2024,Oak Bay,Canada
13711,Thomas,Mitchell,Thomas Mitchell,53,Male,16-11-2024,Royal Oak,Canada
13712,Nancy,Martinez,Nancy Martinez,54,Female,04-05-2023,Beaverton,United States
13713,Alexander,Walker,Alexander Walker,54,Male,27-05-2023,Sedro Woolley,United States
13714,Amanda,Ward,Amanda Ward,66,Female,11-05-2023,Milwaukie,United States
13715,Eduardo,Sanchez,Eduardo Sanchez,61,Male,23-06-2023,Chula Vista,United States
13716,Brandon,Jai,Brandon Jai,67,Male,12-06-2023,Downey,United States
13717,Audrey,Gill,Audrey Gill,66,Female,17-05-2024,Beaverton,United States
13718,Marcus,Barnes,Marcus Barnes,66,Male,31-05-2023,Redmond,United States
13719,Isaac,Carter,Isaac Carter,65,Male,26-05-2024,Langford,Canada
13720,Cameron,Johnson,Cameron Johnson,65,Male,13-09-2024,Sooke,Canada
13721,Lucas,Howard,Lucas Howard,60,Male,18-06-2023,Olympia,United States
13722,Luke,Campbell,Luke Campbell,65,Male,21-06-2023,Puyallup,United States
13723,Leonard,Raje,Leonard Raje,60,Male,01-11-2024,Burbank,United States
13724,Charles,Thompson,Charles Thompson,66,Male,10-06-2023,Mill Valley,United States
13725,Nathan,Henderson,Nathan Henderson,60,Male,18-06-2023,San Gabriel,United States
13726,Austin,Lewis,Austin Lewis,65,Male,14-06-2023,Torrance,United States
13727,Paula,Rubio,Paula Rubio,54,Female,10-12-2024,Berkeley,United States
13728,Taylor,Stewart,Taylor Stewart,64,Female,25-06-2023,Bellflower,United States
13729,Jason,Li,Jason Li,64,Male,24-06-2023,Sedro Woolley,United States
13730,Walter,Suarez,Walter Suarez,64,Male,30-05-2023,Bellingham,United States
13731,Jan,James,Jan James,65,Female,23-01-2025,Coronado,United States
13732,Julian,Isla,Julian Isla,54,Female,03-02-2024,N. Vancouver,Canada
13733,Sydney,Collins,Sydney Collins,63,Female,01-06-2023,Burien,United States
13734,Kristi,Gonzalez,Kristi Gonzalez,52,Female,05-06-2023,Berkeley,United States
13735,Dennis,Guo,Dennis Guo,64,Male,03-06-2023,Bremerton,United States
13736,Cole,Rivera,Cole Rivera,47,Male,09-06-2023,Spring Valley,United States
13737,Garrett,Sanders,Garrett Sanders,63,Male,01-07-2024,Bellflower,United States
13738,Jose,Young,Jose Young,64,Male,16-01-2025,Los Angeles,United States
13739,Jason,Coleman,Jason Coleman,63,Male,24-08-2024,Renton,United States
